CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,PRODUCCION_HISTORICA_MEDIA,temperature_mean,temperature_max,temperature_min,precip24Hour_mean,precip24Hour_sum,relativeHumidity_mean
19,19740,299,12,445.0,32,2,0,1,0.39,2060.0,5266.666666666667,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
19,19740,299,12,445.0,17,2,0,1,0.39,10470.0,4946.0,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,19740,299,12,445.0,32,2,0,1,0.39,1330.0,5448.181818181818,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
20,19740,299,12,445.0,17,2,0,1,1.32,5180.0,5105.0,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,19740,299,12,445.0,32,2,0,1,0.39,,5110.7692307692305,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
21,19740,299,12,445.0,17,2,0,1,1.32,,5110.7692307692305,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,19949,123,19,515.0,59,1,0,1,2.013418139750116,1125.48,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,19949,123,19,515.0,59,2,0,1,2.013418139750116,3660.0,1125.48,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,19949,123,19,515.0,59,1,0,1,2.013418139750116,637.32,2392.74,26.740625,37.0,16.3,0.0,0.0,46.434375
15,19949,123,19,515.0,59,2,0,1,2.013418139750116,4310.0,1807.6000000000001,26.740625,37.0,16.3,0.0,0.0,46.434375
16,19949,123,19,515.0,59,1,0,1,2.013418139750116,1131.006,2433.2,16.03179037285005,41.4,-3.6,1.329071379071379,11507.1,71.71724376731301
16,19949,123,19,515.0,59,2,0,1,2.013418139750116,5720.0,2172.7612,16.03179037285005,41.4,-3.6,1.329071379071379,11507.1,71.71724376731301
17,19949,123,19,515.0,59,1,0,1,2.013418139750116,1423.896,2763.967666666667,16.13244577068748,39.9,-5.1,2.324101916676231,20249.9,69.66391598760472
17,19949,123,19,515.0,59,2,0,1,2.013418139750116,3350.0,2572.5288571428573,16.13244577068748,39.9,-5.1,2.324101916676231,20249.9,69.66391598760472
18,19949,123,19,515.0,59,1,0,1,2.013418139750116,2536.878,2669.71275,15.433879093198993,38.9,-3.6,1.053629493931761,9202.4,65.88928326081978
18,19949,123,19,515.0,59,2,0,1,2.013418139750116,5010.0,2654.9533333333334,15.433879093198993,38.9,-3.6,1.053629493931761,9202.4,65.88928326081978
19,19949,123,19,515.0,59,1,0,1,2.013418139750116,1257.174,2890.458,15.516790490341753,37.8,-6.0,1.483072351125843,12975.4,65.21772774031318
19,19949,123,19,515.0,59,2,0,1,2.013418139750116,6290.0,2741.9776363636365,15.516790490341753,37.8,-6.0,1.483072351125843,12975.4,65.21772774031318
14,20041,669,18,652.5,17,2,0,1,2.919,45740.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,20041,669,18,652.5,59,2,0,1,2.919,64466.7,45740.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,20041,669,18,652.5,65,2,0,1,2.919,28497.7,55103.35,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,20041,669,18,652.5,59,2,0,1,2.919,62083.395,46234.799999999996,26.24375,36.8,15.7,0.0,0.0,46.8
15,20041,669,18,652.5,65,2,0,1,2.919,25930.0,50196.948749999996,26.24375,36.8,15.7,0.0,0.0,46.8
16,20041,669,18,652.5,59,2,0,1,2.919,77783.302,45343.558999999994,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
16,20041,669,18,652.5,65,2,0,1,2.919,41050.0,50750.18283333333,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
17,20041,669,18,652.5,59,2,0,1,2.919,39483.159,49364.44242857143,15.495925628371399,39.5,-5.8,2.5518650292666134,22234.4,70.23158498794905
17,20041,669,18,652.5,65,2,0,1,2.919,28580.0,48129.282,15.495925628371399,39.5,-5.8,2.5518650292666134,22234.4,70.23158498794905
18,20041,669,18,652.5,40,2,0,1,2.919,27343.167,45957.13955555556,14.726780398442866,37.8,-4.3,1.1095832379207695,9691.1,66.47766201053355
18,20041,669,18,652.5,59,2,0,1,2.919,84031.668,44095.7423,14.726780398442866,37.8,-4.3,1.1095832379207695,9691.1,66.47766201053355
18,20041,669,18,652.5,65,2,0,1,2.919,43800.0,47726.281,14.726780398442866,37.8,-4.3,1.1095832379207695,9691.1,66.47766201053355
19,20041,669,18,652.5,40,2,0,1,2.919,29710.935,47399.09091666667,14.773151217281976,36.9,-6.3,1.3796090981826494,12070.2,65.62450565778947
19,20041,669,18,652.5,59,2,0,1,2.919,45120.376,46038.46353846153,14.773151217281976,36.9,-6.3,1.3796090981826494,12070.2,65.62450565778947
19,20041,669,18,652.5,65,2,0,1,2.919,25760.0,45972.88585714286,14.773151217281976,36.9,-6.3,1.3796090981826494,12070.2,65.62450565778947
20,20041,669,18,652.5,40,2,0,1,2.919,15231.123,44625.360133333335,15.627292402323727,38.2,-0.8,1.620913543683791,14230.0,67.8300261988837
20,20041,669,18,652.5,59,2,0,1,9.8532,53365.606,42788.2203125,15.627292402323727,38.2,-0.8,1.620913543683791,14230.0,67.8300261988837
20,20041,669,18,652.5,65,2,0,1,3.657,41420.0,43410.41947058824,15.627292402323727,38.2,-0.8,1.620913543683791,14230.0,67.8300261988837
21,20041,669,18,652.5,40,2,0,1,2.919,,43299.84061111111,15.382373771989947,39.9,-4.4,0.814781814027873,7132.6,65.23698880511766
21,20041,669,18,652.5,59,2,0,1,9.8532,,43299.84061111111,15.382373771989947,39.9,-4.4,0.814781814027873,7132.6,65.23698880511766
21,20041,669,18,652.5,65,2,0,1,3.657,,43299.84061111111,15.382373771989947,39.9,-4.4,0.814781814027873,7132.6,65.23698880511766
14,20082,510,15,600.0,17,1,0,1,1.5894,3775.2,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,20082,510,15,600.0,17,1,0,1,1.5894,4890.6,3775.2,26.759375,36.0,16.5,0.0,0.0,43.0125
16,20082,510,15,600.0,17,1,0,1,1.5894,6223.8,4332.9,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
20,20082,510,15,600.0,15,2,0,1,1.5894,5658.887,4963.2,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,20082,510,15,600.0,15,2,0,1,1.47,,5137.12175,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
14,20186,757,12,470.0,17,1,0,1,1.9681952872062665,2270.3,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,20186,757,12,470.0,17,1,0,1,1.9681952872062665,2292.2,2270.3,26.9375,36.5,16.8,0.0,0.0,44.290625
16,20186,757,12,470.0,17,1,0,1,1.9681952872062665,3029.5,2281.25,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,20186,757,12,470.0,17,1,0,1,1.9681952872062665,1168.0,2530.6666666666665,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,20186,757,12,470.0,17,1,0,1,1.9681952872062665,4496.8,2190.0,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,20186,757,12,470.0,17,1,0,1,1.9681952872062665,3883.6,2651.3599999999997,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
14,20253,337,12,480.0,59,1,0,1,0.4484,200.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,20253,337,12,480.0,59,2,0,1,0.4484,2010.0,200.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,20253,337,12,480.0,59,2,0,1,0.4484,3348.382,1105.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,20253,337,12,480.0,59,2,0,1,0.4484,2241.35,1852.7939999999999,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,20253,337,12,480.0,59,2,0,1,0.4484,1804.774,1949.933,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,20253,337,12,480.0,59,2,0,1,0.4484,2401.168,1920.9011999999998,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,20253,337,12,480.0,59,2,0,1,0.4484,2253.044,2000.9456666666665,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,20253,337,12,480.0,59,2,0,1,0.4484,2233.875,2036.9597142857144,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,20253,337,12,480.0,59,2,0,1,0.4484,,2061.574125,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,20456,373,5,670.0,59,1,0,1,6.4646,15300.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,20456,373,5,670.0,59,1,0,1,6.4646,14730.0,15300.0,26.325,37.0,15.6,0.0,0.0,46.94375
16,20456,373,5,670.0,59,1,0,1,6.4646,17740.0,15015.0,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
17,20456,373,5,670.0,59,1,0,1,6.4646,8620.0,15923.333333333334,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
18,20456,373,5,670.0,59,1,0,1,6.4646,7590.0,14097.5,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
19,20456,373,5,670.0,59,1,0,1,6.4646,4030.0,12796.0,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
20,20456,373,5,670.0,59,1,0,1,6.4646,4590.0,11335.0,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
15,20457,449,15,625.0,59,1,0,1,2.013418139750116,851.7,0.0,26.759375,36.0,16.5,0.0,0.0,43.0125
16,20457,449,15,625.0,59,1,0,1,2.013418139750116,5415.0,851.7,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
17,20457,449,15,625.0,59,1,0,1,2.013418139750116,910.0,3133.35,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
18,20457,449,15,625.0,59,1,0,1,2.013418139750116,410.0,2392.233333333333,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
14,20693,272,5,635.0,59,1,0,1,5.75,1636.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,20693,272,5,635.0,81,1,0,1,5.75,2394.9,1636.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,20693,272,5,635.0,32,2,0,1,5.75,67420.0,2015.45,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,20693,272,5,635.0,52,2,0,1,5.75,14171.12,23816.966666666664,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,20693,272,5,635.0,81,1,1,1,5.75,2383.878,21405.504999999997,26.325,37.0,15.6,0.0,0.0,46.94375
15,20693,272,5,635.0,4,2,1,1,5.75,2287.2,17601.1796,26.325,37.0,15.6,0.0,0.0,46.94375
15,20693,272,5,635.0,52,2,1,1,5.75,15995.081,15048.849666666667,26.325,37.0,15.6,0.0,0.0,46.94375
16,20693,272,5,635.0,4,2,1,1,5.75,1465.44,15184.02557142857,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
16,20693,272,5,635.0,52,2,1,1,5.75,12322.074,13469.202374999999,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
17,20693,272,5,635.0,4,2,1,1,5.75,1612.08,13341.743666666667,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
17,20693,272,5,635.0,52,2,1,1,5.75,5254.382,12168.7773,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
18,20693,272,5,635.0,81,1,1,1,5.75,3439.0,11540.19590909091,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
18,20693,272,5,635.0,4,2,1,1,5.75,14582.974,10865.09625,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
18,20693,272,5,635.0,52,2,1,1,5.75,14164.903,11151.086846153845,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
19,20693,272,5,635.0,81,1,1,1,5.75,2267.0,11366.35942857143,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
19,20693,272,5,635.0,4,2,1,1,5.75,15093.535,10759.735466666667,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
19,20693,272,5,635.0,52,2,1,1,5.75,12014.233,11030.597937499999,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
20,20693,272,5,635.0,15,2,1,1,5.75,31384.8,11088.45882352941,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
20,20693,272,5,635.0,4,2,1,1,7.015,11845.498,12216.033333333333,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
20,20693,272,5,635.0,52,2,1,1,3.23,6371.887,12196.53147368421,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
21,20693,272,5,635.0,15,2,1,1,5.75,,11905.29925,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
21,20693,272,5,635.0,4,2,1,1,7.175,,11905.29925,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
21,20693,272,5,635.0,52,2,1,1,3.23,,11905.29925,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
14,20712,284,5,650.0,59,1,0,1,2.013418139750116,9410.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,20712,284,5,650.0,59,1,0,1,2.013418139750116,9570.0,9410.0,26.325,37.0,15.6,0.0,0.0,46.94375
16,20712,284,5,650.0,59,1,0,1,2.013418139750116,10440.0,9490.0,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
17,20712,284,5,650.0,59,1,0,1,2.013418139750116,2850.0,9806.666666666666,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
18,20712,284,5,650.0,59,1,0,1,2.013418139750116,7930.0,8067.5,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
15,20780,449,15,625.0,59,1,0,1,0.8091,5091.5,0.0,26.759375,36.0,16.5,0.0,0.0,43.0125
16,20780,449,15,625.0,59,1,0,1,0.8091,4326.5,5091.5,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
17,20780,449,15,625.0,59,1,0,1,0.8091,3247.0,4709.0,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
18,20780,449,15,625.0,59,1,0,1,0.8091,5873.5,4221.666666666667,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
19,20780,449,15,625.0,59,1,0,1,0.8091,3017.5,4634.625,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
20,20780,449,15,625.0,59,1,0,1,0.8091,2167.5,4311.2,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,20780,449,15,625.0,59,1,0,1,0.8091,,3953.9166666666665,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
17,20881,464,14,655.0,17,1,0,1,0.41,2275.0,0.0,14.675714449672903,37.9,-6.0,2.384781361184437,20778.6,70.2773671525307
18,20881,464,14,655.0,17,1,0,1,0.41,2569.0,2275.0,13.725898786352188,38.6,-4.8,1.1445271353331805,9996.3,66.76520494618732
19,20881,464,14,655.0,17,1,0,1,0.41,2772.0,2422.0,13.879334781117842,35.7,-7.0,1.4883872442564865,13021.9,65.46889930277746
20,20881,464,14,655.0,17,1,0,1,0.41,3073.0,2538.6666666666665,14.742134639480579,37.1,-2.9,1.422690511447773,12489.8,67.97464403690626
21,20881,464,14,655.0,17,1,0,1,0.41,,2672.25,14.366997943797122,39.2,-5.8,0.7119031299977153,6232.0,65.58618917066484
14,20889,441,12,462.5,17,1,0,1,1.9681952872062665,868.7,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,20934,724,16,610.0,59,1,0,1,2.79,1562.4,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,20934,724,16,610.0,59,1,0,1,2.79,6897.6,1562.4,26.95,37.2,15.9,0.0,0.0,45.45625
16,20934,724,16,610.0,59,1,0,1,2.79,6559.2,4230.0,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,20934,724,16,610.0,59,1,0,1,2.79,748.8,5006.400000000001,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,20934,724,16,610.0,59,1,0,1,2.79,2361.6,3942.0,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,20934,724,16,610.0,59,1,0,1,2.79,10864.8,3625.9199999999996,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,20934,724,16,610.0,59,1,0,1,2.79,1972.8,4832.4,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,20934,724,16,610.0,59,1,0,1,2.79,,4423.885714285714,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
14,20943,464,3,655.0,32,2,0,1,3.071040769230769,1040.4,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
16,20943,464,3,655.0,32,2,0,1,3.071040769230769,118.503,1040.4,15.738150756089116,40.5,-3.3,1.2796373296373298,11079.1,72.30766389658356
17,20943,464,3,655.0,32,2,0,1,3.071040769230769,7091.028,579.4515,15.57711465626076,38.8,-5.4,2.4954435900378744,21742.8,70.07266154022724
18,20943,464,3,655.0,32,2,0,1,3.071040769230769,2771.055,2749.9770000000003,14.67953972979162,38.9,-3.8,1.1839248912296771,10340.4,66.52989466452942
19,20943,464,3,655.0,32,2,0,1,3.071040769230769,1752.408,2755.2465,14.79364498799863,36.7,-6.3,1.5608640987541433,13656.0,65.49443364955995
21,20943,464,3,655.0,32,2,0,1,3.071040769230769,,2554.6788,15.307767877541696,40.2,-4.7,0.7736006397075623,6772.1,65.57846698652045
14,21119,885,3,600.0,17,1,0,1,0.2074,82.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,21119,885,3,600.0,59,1,0,1,0.2074,421.2,82.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,21119,885,3,600.0,17,1,0,1,0.2074,88.0,251.6,27.45,36.3,17.5,0.0,0.0,41.984375
15,21119,885,3,600.0,59,1,0,1,0.2074,397.8,197.0666666666667,27.45,36.3,17.5,0.0,0.0,41.984375
16,21119,885,3,600.0,17,1,0,1,0.2074,400.0,247.25,15.738150756089116,40.5,-3.3,1.2796373296373298,11079.1,72.30766389658356
16,21119,885,3,600.0,59,1,0,1,0.2074,487.8,277.8,15.738150756089116,40.5,-3.3,1.2796373296373298,11079.1,72.30766389658356
17,21119,885,3,600.0,17,1,0,1,0.2074,326.0,312.8,15.57711465626076,38.8,-5.4,2.4954435900378744,21742.8,70.07266154022724
17,21119,885,3,600.0,59,1,0,1,0.2074,511.65,314.6857142857143,15.57711465626076,38.8,-5.4,2.4954435900378744,21742.8,70.07266154022724
18,21119,885,3,600.0,17,1,0,1,0.2074,718.0,339.30625,14.67953972979162,38.9,-3.8,1.1839248912296771,10340.4,66.52989466452942
18,21119,885,3,600.0,59,1,0,1,0.2074,597.304,381.3833333333333,14.67953972979162,38.9,-3.8,1.1839248912296771,10340.4,66.52989466452942
19,21119,885,3,600.0,17,1,0,1,0.2074,284.0,402.9754,14.79364498799863,36.7,-6.3,1.5608640987541433,13656.0,65.49443364955995
19,21119,885,3,600.0,59,1,0,1,0.2074,241.044,392.15945454545454,14.79364498799863,36.7,-6.3,1.5608640987541433,13656.0,65.49443364955995
20,21119,885,3,600.0,59,1,0,1,0.2074,206.176,379.56649999999996,15.660439685613396,38.1,-1.8,1.487709306299123,13060.6,67.94636063332953
21,21119,885,3,600.0,59,1,0,1,0.2074,,366.2287692307692,15.307767877541696,40.2,-4.7,0.7736006397075623,6772.1,65.57846698652045
14,21215,86,12,482.5,17,1,0,1,0.2345,1118.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,21215,86,12,482.5,17,1,0,1,0.2345,1263.6,1118.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,21215,86,12,482.5,17,1,0,1,0.2345,726.7,1190.8,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,21215,86,12,482.5,17,1,0,1,0.2345,752.7,1036.1000000000001,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,21215,86,12,482.5,17,1,0,1,0.2345,1084.2,965.25,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,21215,86,12,482.5,17,1,0,1,0.2345,1022.86,989.04,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,21215,86,12,482.5,17,1,0,1,0.2345,1439.2,994.6766666666667,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,21215,86,12,482.5,17,1,0,1,0.2345,,1058.18,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,21306,134,12,460.0,87,1,0,0,1.7881032258064515,1070.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,21306,134,12,460.0,87,1,0,0,1.7881032258064515,5450.0,1070.0,26.9375,36.5,16.8,0.0,0.0,44.290625
15,21394,134,12,460.0,52,1,0,1,0.342,750.0,0.0,26.9375,36.5,16.8,0.0,0.0,44.290625
15,21394,134,12,460.0,52,2,0,1,0.342,9760.0,750.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,21394,134,12,460.0,52,2,0,1,0.342,3160.0,5255.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,21394,134,12,460.0,52,2,0,1,0.342,1237.812,4556.666666666667,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,21394,134,12,460.0,52,2,0,1,0.342,1543.788,3726.953,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,21394,134,12,460.0,52,2,0,1,0.342,1562.332,3290.3199999999997,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,21394,134,12,460.0,52,2,0,1,0.342,2422.889,3002.322,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,21394,134,12,460.0,52,2,0,1,0.342,,2919.545857142857,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,21481,441,12,462.5,52,2,0,1,0.2451,895.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,21481,441,12,462.5,52,2,0,1,0.2451,1205.0,895.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,21481,441,12,462.5,52,2,0,1,0.2451,1890.0,1050.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,21481,441,12,462.5,52,2,0,1,0.2451,560.0,1330.0,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,21481,441,12,462.5,52,2,0,1,0.2451,885.0,1137.5,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
